Wavelength,Intensity,Column,Row,Frame,ROI
529.38992817875737,5.26947021484375,0,0,1,1
529.39505713221683,5.0155029296875,1,0,1,1
529.40018600343,5.49615478515625,2,0,1,1
529.40531479239235,7.2034912109375,3,0,1,1
529.410443499099,6.67095947265625,4,0,1,1
529.415572123545,5.63885498046875,5,0,1,1
529.42070066572546,6.1431884765625,6,0,1,1
529.42582912563557,6.36505126953125,7,0,1,1
529.43095750327075,6.4205322265625,8,0,1,1
529.436085798626,5.352294921875,9,0,1,1
529.4412140116965,5.81719970703125,10,0,1,1
529.44634214247719,6.38751220703125,11,0,1,1
529.45147019096362,6.32232666015625,12,0,1,1
529.45659815715067,5.99615478515625,13,0,1,1
529.46172604103367,5.87005615234375,14,0,1,1
529.46685384260763,6.1903076171875,15,0,1,1
529.47198156186789,5.746826171875,16,0,1,1
529.47710919880956,5.54180908203125,17,0,1,1
529.48223675342774,5.41168212890625,18,0,1,1
529.48736422571767,5.47503662109375,19,0,1,1
529.49249161567445,5.9954833984375,20,0,1,1
529.49761892329332,7.00714111328125,21,0,1,1
529.50274614856949,6.8046875,22,0,1,1
529.507873291498,6.4033203125,23,0,1,1
529.51300035207407,7.69586181640625,24,0,1,1
529.51812733029271,6.33416748046875,25,0,1,1
529.52325422614945,5.62384033203125,26,0,1,1
529.52838103963938,4.6435546875,27,0,1,1
529.5335077707573,4.87481689453125,28,0,1,1
529.53863441949875,5.4443359375,29,0,1,1
529.54376098585874,6.0958251953125,30,0,1,1
529.54888746983249,6.29364013671875,31,0,1,1
529.55401387141524,5.8251953125,32,0,1,1
529.55914019060208,6.08978271484375,33,0,1,1
529.56426642738813,5.82135009765625,34,0,1,1
529.56939258176874,5.843994140625,35,0,1,1
529.57451865373878,5.58721923828125,36,0,1,1
529.5796446432937,5.43804931640625,37,0,1,1
529.58477055042852,5.5228271484375,38,0,1,1
529.58989637513855,5.97119140625,39,0,1,1
529.59502211741881,5.663818359375,40,0,1,1
529.60014777726451,5.57037353515625,41,0,1,1
529.60527335467089,6.51715087890625,42,0,1,1
529.61039884963316,6.31683349609375,43,0,1,1
529.61552426214621,5.40814208984375,44,0,1,1
529.62064959220561,5.55535888671875,45,0,1,1
529.62577483980624,5.2071533203125,46,0,1,1
529.63090000494344,5.4114990234375,47,0,1,1
529.63602508761232,4.9444580078125,48,0,1,1
529.64115008780811,5.16180419921875,49,0,1,1
529.64627500552581,5.40716552734375,50,0,1,1
529.65139984076075,5.39300537109375,51,0,1,1
529.65652459350815,6.02996826171875,52,0,1,1
529.66164926376291,5.6993408203125,53,0,1,1
529.66677385152059,5.06317138671875,54,0,1,1
529.67189835677607,5.31768798828125,55,0,1,1
529.67702277952469,5.17486572265625,56,0,1,1
529.68214711976157,5.38067626953125,57,0,1,1
529.68727137748181,5.61151123046875,58,0,1,1
529.69239555268075,4.14300537109375,59,0,1,1
529.69751964535328,3.759521484375,60,0,1,1
529.70264365549508,0.40667724609375,61,0,1,1
529.7077675831008,3.51666259765625,62,0,1,1
529.7128914281659,5.22662353515625,63,0,1,1
529.71801519068549,5.1988525390625,64,0,1,1
529.72313887065468,4.99481201171875,65,0,1,1
529.72826246806881,5.191162109375,66,0,1,1
529.73338598292287,5.44769287109375,67,0,1,1
529.73850941521221,5.3851318359375,68,0,1,1
529.74363276493193,4.884521484375,69,0,1,1
529.74875603207727,4.969482421875,70,0,1,1
529.7538792166431,5.297119140625,71,0,1,1
529.75900231862511,5.58282470703125,72,0,1,1
529.76412533801806,5.06854248046875,73,0,1,1
529.7692482748173,5.3056640625,74,0,1,1
529.77437112901794,5.0032958984375,75,0,1,1
529.77949390061542,4.78033447265625,76,0,1,1
529.78461658960452,5.32879638671875,77,0,1,1
529.7897391959807,5.68670654296875,78,0,1,1
529.79486171973906,5.32080078125,79,0,1,1
529.79998416087471,5.44647216796875,80,0,1,1
529.80510651938289,5.8033447265625,81,0,1,1
529.81022879525892,5.48419189453125,82,0,1,1
529.8153509884977,5.31805419921875,83,0,1,1
529.82047309909467,4.65234375,84,0,1,1
529.82559512704472,4.16552734375,85,0,1,1
529.83071707234342,4.68316650390625,86,0,1,1
529.83583893498553,5.275634765625,87,0,1,1
529.84096071496663,5.5816650390625,88,0,1,1
529.84608241228159,6.331298828125,89,0,1,1
529.85120402692587,6.26104736328125,90,0,1,1
529.85632555889435,5.853515625,91,0,1,1
529.86144700818238,5.87420654296875,92,0,1,1
529.86656837478517,5.84716796875,93,0,1,1
529.87168965869785,5.8914794921875,94,0,1,1
529.87681085991562,6.29620361328125,95,0,1,1
529.88193197843373,9.61480712890625,96,0,1,1
529.88705301424716,6.55267333984375,97,0,1,1
529.89217396735137,5.5208740234375,98,0,1,1
529.89729483774124,5.2918701171875,99,0,1,1
529.90241562541235,5.3616943359375,100,0,1,1
529.90753633035945,4.963134765625,101,0,1,1
529.91265695257789,4.5926513671875,102,0,1,1
529.91777749206312,5.003662109375,103,0,1,1
529.9228979488098,5.32135009765625,104,0,1,1
529.92801832281361,4.86517333984375,105,0,1,1
529.93313861406955,4.585693359375,106,0,1,1
529.93825882257272,5.56903076171875,107,0,1,1
529.94337894831847,5.18585205078125,108,0,1,1
529.94849899130168,5.48931884765625,109,0,1,1
529.953618951518,6.07867431640625,110,0,1,1
529.95873882896228,5.75714111328125,111,0,1,1
