Wavelength,Intensity,Column,Row,Frame,ROI
N/A,2.2728271484375,0,0,1,1
N/A,0.9149169921875,1,0,1,1
N/A,2.447021484375,2,0,1,1
N/A,1.6943359375,3,0,1,1
N/A,1.160400390625,4,0,1,1
N/A,1.3265380859375,5,0,1,1
N/A,1.5789794921875,6,0,1,1
N/A,1.0977783203125,7,0,1,1
N/A,1.61065673828125,8,0,1,1
N/A,2.3125,9,0,1,1
N/A,1.09197998046875,10,0,1,1
N/A,1.67535400390625,11,0,1,1
N/A,5.62451171875,12,0,1,1
N/A,2.076171875,13,0,1,1
N/A,1.726318359375,14,0,1,1
N/A,2.240478515625,15,0,1,1
N/A,2.99462890625,16,0,1,1
N/A,1.708984375,17,0,1,1
N/A,2.274658203125,18,0,1,1
N/A,3.0174560546875,19,0,1,1
N/A,2.21826171875,20,0,1,1
N/A,-2.16766357421875,21,0,1,1
N/A,1.565185546875,22,0,1,1
N/A,3.62750244140625,23,0,1,1
N/A,3.50701904296875,24,0,1,1
N/A,2.5758056640625,25,0,1,1
N/A,3.8641357421875,26,0,1,1
N/A,3.37548828125,27,0,1,1
N/A,2.790283203125,28,0,1,1
N/A,2.983154296875,29,0,1,1
N/A,3.22784423828125,30,0,1,1
N/A,3.44439697265625,31,0,1,1
N/A,3.36712646484375,32,0,1,1
N/A,5.50665283203125,33,0,1,1
N/A,2.7806396484375,34,0,1,1
N/A,4.55218505859375,35,0,1,1
N/A,3.16546630859375,36,0,1,1
N/A,4.4478759765625,37,0,1,1
N/A,4.47552490234375,38,0,1,1
N/A,4.8594970703125,39,0,1,1
N/A,5.07366943359375,40,0,1,1
N/A,5.70086669921875,41,0,1,1
N/A,5.4078369140625,42,0,1,1
N/A,7.7413330078125,43,0,1,1
N/A,9.533203125,44,0,1,1
N/A,10.90203857421875,45,0,1,1
N/A,13.678466796875,46,0,1,1
N/A,17.21612548828125,47,0,1,1
N/A,17.78582763671875,48,0,1,1
N/A,20.70513916015625,49,0,1,1
N/A,27.07952880859375,50,0,1,1
N/A,46.9681396484375,51,0,1,1
N/A,80.84930419921875,52,0,1,1
N/A,122.6663818359375,53,0,1,1
N/A,165.26251220703125,54,0,1,1
N/A,206.970947265625,55,0,1,1
N/A,245.340576171875,56,0,1,1
N/A,279.7921142578125,57,0,1,1
N/A,329.228271484375,58,0,1,1
N/A,419.26287841796875,59,0,1,1
N/A,590.10943603515625,60,0,1,1
N/A,1034.449951171875,61,0,1,1
N/A,4218.18603515625,62,0,1,1
N/A,28226.87109375,63,0,1,1
N/A,33746.92578125,64,0,1,1
N/A,29338.6328125,65,0,1,1
N/A,5024.71826171875,66,0,1,1
N/A,1266.3848876953125,67,0,1,1
N/A,744.94403076171875,68,0,1,1
N/A,486.32464599609375,69,0,1,1
N/A,338.431640625,70,0,1,1
N/A,279.75665283203125,71,0,1,1
N/A,243.95050048828125,72,0,1,1
N/A,207.4268798828125,73,0,1,1
N/A,167.84527587890625,74,0,1,1
N/A,123.5111083984375,75,0,1,1
N/A,81.1263427734375,76,0,1,1
N/A,47.2864990234375,77,0,1,1
N/A,28.504638671875,78,0,1,1
N/A,22.76953125,79,0,1,1
N/A,19.252685546875,80,0,1,1
N/A,14.7208251953125,81,0,1,1
N/A,12.9656982421875,82,0,1,1
N/A,12.2655029296875,83,0,1,1
N/A,9.53631591796875,84,0,1,1
N/A,8.38616943359375,85,0,1,1
N/A,6.716552734375,86,0,1,1
N/A,6.8507080078125,87,0,1,1
N/A,6.613525390625,88,0,1,1
N/A,5.302001953125,89,0,1,1
N/A,6.10784912109375,90,0,1,1
N/A,4.8609619140625,91,0,1,1
N/A,4.91754150390625,92,0,1,1
N/A,4.74652099609375,93,0,1,1
N/A,4.100830078125,94,0,1,1
N/A,3.80584716796875,95,0,1,1
N/A,4.07098388671875,96,0,1,1
N/A,4.081298828125,97,0,1,1
N/A,4.18414306640625,98,0,1,1
N/A,4.38818359375,99,0,1,1
N/A,3.9365234375,100,0,1,1
N/A,3.4228515625,101,0,1,1
N/A,3.6746826171875,102,0,1,1
N/A,3.73504638671875,103,0,1,1
N/A,3.54901123046875,104,0,1,1
N/A,2.11285400390625,105,0,1,1
N/A,3.69366455078125,106,0,1,1
N/A,2.59320068359375,107,0,1,1
N/A,2.13031005859375,108,0,1,1
N/A,7.56781005859375,109,0,1,1
N/A,1.81170654296875,110,0,1,1
N/A,3.03265380859375,111,0,1,1
N/A,2.62066650390625,112,0,1,1
N/A,3.34814453125,113,0,1,1
N/A,2.18011474609375,114,0,1,1
N/A,2.1226806640625,115,0,1,1
N/A,7.7564697265625,116,0,1,1
N/A,2.489990234375,117,0,1,1
N/A,1.97515869140625,118,0,1,1
N/A,3.09466552734375,119,0,1,1
N/A,1.52783203125,120,0,1,1
N/A,2.342529296875,121,0,1,1
N/A,2.7088623046875,122,0,1,1
N/A,2.47882080078125,123,0,1,1
N/A,2.86767578125,124,0,1,1
N/A,2.4329833984375,125,0,1,1
N/A,1.58203125,126,0,1,1
N/A,1.81451416015625,127,0,1,1
